id,title,info
17403,How to Deal,mandy moore stars as halley  a young hip high school student whos convinced true love doesnt exist based on the crazy relationships around her. her mother is divorcing her father who is dating a younger woman halley cant stand. her crazed sister is planning a wedding but has second thoughts and her best friend has fallen madly in love for the first time leaving halley to feel even more alone. clarekilner drama comedy romance womandirector goldenmean focusfeatures radarpictures mandymoore trentford allisonjanney release in the year 2003 lang en mediumLength
12120,My Stepmother is an Alien,trying to rescue her home planet from destruction  a gorgeous extraterrestrial named celeste arrives on earth and begins her scientific research. she woos quirky scientist dr. steve mills  a widower with a young daughter. before long  celeste finds herself in love with steve and her new life on earth  where she experiences true intimacy for the first time. but when she loses sight of her mission  she begins to question where she belongs. richardbenjamin comedy sciencefiction alien spoof sneeze levitation message weintraubentertainmentgroup thecatalinaproductiongroup danaykroyd kimbasinger jonlovitz release in the year 1988 lang en mediumLength
9800,Philadelphia,no one would take his case until one man was willing to take on the system. two competing lawyers join forces to sue a prestigious law firm for aids discrimination. as their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries. jonathandemme drama gay aids homophobia jurors court partner hiv lawyer dying discrimination judiciary tristarpictures clinicaestetico tomhanks denzelwashington jasonrobards release in the year 1993 lang en mediumLength
1090,The Thirteenth Floor,computer scientist hannon fuller has discovered something extremely important. hes about to tell the discovery to his colleague  douglas hall  but knowing someone is after him  the old man leaves a letter in his computer generated parallel world thats just like the 30s with seemingly real people with real emotions. josefrusnak thriller sciencefiction mystery artificialintelligence simulation computerprogram virtualreality dystopia murder losangeles columbiapictures centropolisfilmproductions craigbierko arminmueller-stahl gretchenmol release in the year 1999 lang en mediumLength
18475,The Cookout,when todd anderson signs a $30 million deal with his hometown team  the new jersey nets  he knows that his life is set for a big change. to keep things real  he decides to throw a barbeque at his place -- just like the ones his family used to have. but when you have new and old friends  family  agents  and product reps in the same house  things are bound to get crazy. lancerivera comedy drama comedy cookoutproductions jarule timmeadows jeniferlewis release in the year 2004 lang en mediumLength
40160,Meteor,"after a collision with a comet  a nearly 8km wide piece of the asteroid ""orpheus"" is heading towards earth. if it will hit it will cause a incredible catastrophe which will probably extinguish mankind. to stop the meteor nasa wants to use the illegal nuclear weapon satellite ""hercules"" but discovers soon that it doesnt have enough fire power. their only chance to save the world is to join forces with the ussr who have also launched such an illegal satellite. but will both governments agree? ronaldneame action sciencefiction thriller meteor disaster disasterfilm disastermovie palladiumproductions americaninternationalpicturesaip meteorjointventure seanconnery nataliewood karlmalden release in the year 1979 lang en mediumLength"
18074,Duets,duets is a road-trip comedy which revolves around the little known world of karaoke and the whimsical characters who inhabit it. all roads lead to omaha  site of a national karaoke competition where this motley group of singers and stars come together for a blow-out sing-off. brucepaltrow comedy drama music musical hollywoodpictures beaconpictures sevenartspictures gwynethpaltrow scottspeedman mariabello release in the year 2000 lang en mediumLength
9689,Hollywood Ending,woody allen stars as val waxman  a two-time oscar winner turned washed-up  neurotic director in desperate need of a comeback. when it comes  waxman finds himself backed into a corner: work for his ex-wife ellie or forfeit his last shot. is val blinded by love when he opts for the reconnect? is love blind when it comes to ellies staunch support? literally and figuratively  the proof is the picture. woodyallen comedy drama blindnessandimpairedvision creativecrisis filmdirector dreamworksskg woodyallen georgehamilton téaleoni release in the year 2002 lang en mediumLength
9781,Detroit Rock City,in 1978  a kiss concert was an epoch-making event. for the three teen fans in detroit rock city getting tickets to the sold-out show becomes the focal point of their existence. theyll do anything for tickets -- compete in a strip clubs amateur-night contest  take on religious protesters  even rob a convenience store! adamrifkin comedy music parentskidsrelationship kiss independentfilm youth drug detroit newlinecinema base12productions corrupterproductionserviceltd. takomaentertainment kissnation giuseppeandrews jamesdebello edwardfurlong release in the year 1999 lang en mediumLength
8009,Highlander,he fought his first battle on the scottish highlands in 1536. he will fight his greatest battle on the streets of new york city in 1986. his name is connor macleod. he is immortal. russellmulcahy adventure action fantasy newyork scotland swordplay sword cut-offhead immortality davis-panzerproductions thornemiscreenentertainment christopherlambert roxannehart clancybrown release in the year 1986 lang en mediumLength
3877,Things We Lost in the Fire,a recent widow invites her husbands troubled best friend to live with her and her two children. as he gradually turns his life around  he helps the family cope and confront their loss. susannebier drama sadness lossoffather junkie luxury heroin beauty charity funeral widow lossofhusband ersatz bestfriend womandirector dreamworksskg nealstreetproductions dreamworkspictures provinceofbritishcolumbiaproductionservicestaxcredit halleberry beniciodeltoro davidduchovny release in the year 2007 lang en mediumLength
